#name, A, B, C, D, E, F
NODE_0000077, 0.2705086326850245, 0.7293353652296181, 4.582324097966641e-06, 4.8478519982992935e-06, 8.129775861238747e-05, 6.527415064888541e-05
|A/cattle/Texas/24-009308-008/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-19, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000078, 0.2690569514817187, 0.7307688418614371, 5.128566391232024e-06, 5.436324932662627e-06, 9.148713715138264e-05, 7.215462836899177e-05
|A/cattle/Texas/24-009308-004/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-19, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000079, 0.0019364435498783938, 0.9980531992282293, 6.185851722906305e-07, 6.284566535382394e-07, 3.0568070794244085e-06, 6.053372987102751e-06
|A/cat/Texas/24-008850-001/2024|H5N1|PB2||B3.13|domestic-mammal|Texas|2024-03-20, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
|A/cat/Texas/24-009311-006/2024|H5N1|PB2||B3.13|domestic-mammal|Texas|2024-03-16, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0/1, 0.9999109792349599, 5.631751671674965e-06, 3.8356732014310855e-07, 4.417019517896646e-07, 7.471796154181279e-05, 7.845782554779161e-06
0/10, 0.9999358390119814, 5.082115001975794e-06, 3.7821928407753407e-07, 4.3552941442013726e-07, 5.064936408599706e-05, 7.615760232092589e-06
|A/cattle/Texas/24-009028-005/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-20, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/18, 0.9999219596013559, 6.501568305373826e-06, 4.967173127855451e-07, 5.712703131449552e-07, 6.0776014830344474e-05, 9.69482788248687e-06
|A/cattle/Texas/24-009028-009/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-20, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/New_Mexico/24-010195-004/2024|H5N1|PB2||B3.13|cattle|New_Mexico|2024-03-15, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/4, 0.9997490726992314, 5.184138323674526e-06, 3.997354468243099e-07, 4.5456589385367014e-07, 0.00023634474662935967, 8.544114474768886e-06
|A/cattle/USA/24-012457-002/2024|H5N1|PB2||B3.13|cattle|Texas|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/6, 0.9964617940099907, 7.438975239178724e-06, 1.0749183582355986e-06, 7.966085113041012e-07, 0.0034914783378724823, 3.741715002810018e-05
0/14, 0.9399370161340895, 3.3270982839535734e-05, 5.268678038235552e-06, 5.583366828449153e-06, 0.059648537430456526, 0.00037032340774776295
|A/chicken/Texas/24-009654-001/2024|H5N1|PB2||B3.13|poultry|Texas|2024-04-01, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
76.6/74, 0.9911491119758682, 5.1557026621900066e-05, 2.3946279016428347e-06, 2.2932061243608137e-06, 0.0057563536338257745, 0.0030382895296580683
0/82, 0.9992145032482834, 6.875747250720565e-06, 4.683863731620354e-07, 5.222667001301463e-07, 0.0003613842717486884, 0.00041624607964386014
