#name, A, B, C, D, E, F
|A/cattle/USA/24-012341-013/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000064, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-013710-005/2024|H5N1|NA|||cattle|USA|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000065, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-011573-017/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000066, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-011573-006/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000067, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-012341-014/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000068, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-013710-001/2024|H5N1|NA|||cattle|USA|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000069, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-011573-008/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000070, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-012341-017/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000071, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-013170-006/2024|H5N1|NA|||cattle|USA|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
